"","reef_name","report_year","site_no","transect_no","group_code","total_cover"
"5190","slate_reef",2000,1,5,"sc",12.6373626373626
"5191","slate_reef",2000,1,5,"sp",2.1978021978022
"5192","slate_reef",2000,1,5,"ta",8.79120879120879
"5193","slate_reef",2000,2,1,"ab",0
"5194","slate_reef",2000,2,1,"ca",6.28272251308901
"5195","slate_reef",2000,2,1,"hc",34.0314136125654
"5196","slate_reef",2000,2,1,"ma",0.523560209424084
"5197","slate_reef",2000,2,1,"ot",2.61780104712042
"5198","slate_reef",2000,2,1,"sc",16.2303664921466
"5199","slate_reef",2000,2,1,"sp",0
"5200","slate_reef",2000,2,1,"ta",42.4083769633508
"5201","slate_reef",2000,2,2,"ab",2.08333333333333
"5202","slate_reef",2000,2,2,"ca",9.89583333333333
"5203","slate_reef",2000,2,2,"hc",37.5
"5204","slate_reef",2000,2,2,"ma",10.4166666666667
"5205","slate_reef",2000,2,2,"ot",4.16666666666667
"5206","slate_reef",2000,2,2,"sc",13.0208333333333
"5207","slate_reef",2000,2,2,"sp",1.5625
"5208","slate_reef",2000,2,2,"ta",25.5208333333333
"5209","slate_reef",2000,2,3,"ab",0
"5210","slate_reef",2000,2,3,"ca",13.5135135135135
"5211","slate_reef",2000,2,3,"hc",38.3783783783784
"5212","slate_reef",2000,2,3,"ma",4.86486486486486
"5213","slate_reef",2000,2,3,"ot",8.10810810810811
"5214","slate_reef",2000,2,3,"sc",9.72972972972973
"5215","slate_reef",2000,2,3,"sp",1.08108108108108
"5216","slate_reef",2000,2,3,"ta",32.4324324324324
"5217","slate_reef",2000,2,4,"ab",1.74418604651163
"5218","slate_reef",2000,2,4,"ca",16.2790697674419
"5219","slate_reef",2000,2,4,"hc",40.6976744186046
"5220","slate_reef",2000,2,4,"ma",5.23255813953488
"5221","slate_reef",2000,2,4,"ot",20.9302325581395
"5222","slate_reef",2000,2,4,"sc",7.55813953488372
"5223","slate_reef",2000,2,4,"sp",1.74418604651163
"5224","slate_reef",2000,2,4,"ta",19.1860465116279
"5225","slate_reef",2000,2,5,"ab",6.66666666666667
"5226","slate_reef",2000,2,5,"ca",1.11111111111111
"5227","slate_reef",2000,2,5,"hc",27.2222222222222
"5228","slate_reef",2000,2,5,"ma",0.555555555555556
"5229","slate_reef",2000,2,5,"ot",6.66666666666667
"5230","slate_reef",2000,2,5,"sc",7.22222222222222
"5231","slate_reef",2000,2,5,"sp",30
"5232","slate_reef",2000,2,5,"ta",23.3333333333333
"5233","slate_reef",2000,3,1,"ab",13.4020618556701
"5234","slate_reef",2000,3,1,"ca",3.60824742268041
"5235","slate_reef",2000,3,1,"hc",28.3505154639175
"5236","slate_reef",2000,3,1,"ma",0.515463917525773
"5237","slate_reef",2000,3,1,"ot",0.515463917525773
"5238","slate_reef",2000,3,1,"sc",15.4639175257732
"5239","slate_reef",2000,3,1,"sp",14.4329896907216
"5240","slate_reef",2000,3,1,"ta",24.2268041237113
"5241","slate_reef",2000,3,2,"ab",3.51758793969849
"5242","slate_reef",2000,3,2,"ca",1.50753768844221
"5243","slate_reef",2000,3,2,"hc",24.6231155778894
"5244","slate_reef",2000,3,2,"ma",0
"5245","slate_reef",2000,3,2,"ot",2.51256281407035
"5246","slate_reef",2000,3,2,"sc",39.6984924623116
"5247","slate_reef",2000,3,2,"sp",11.5577889447236
"5248","slate_reef",2000,3,2,"ta",17.0854271356784
"5249","slate_reef",2000,3,3,"ab",4.6875
"5250","slate_reef",2000,3,3,"ca",2.08333333333333
"5251","slate_reef",2000,3,3,"hc",32.8125
"5252","slate_reef",2000,3,3,"ma",1.5625
"5253","slate_reef",2000,3,3,"ot",5.72916666666667
"5254","slate_reef",2000,3,3,"sc",33.3333333333333
"5255","slate_reef",2000,3,3,"sp",7.8125
"5256","slate_reef",2000,3,3,"ta",16.1458333333333
"5257","slate_reef",2000,3,4,"ab",0
"5258","slate_reef",2000,3,4,"ca",4.5
"5259","slate_reef",2000,3,4,"hc",32.5
"5260","slate_reef",2000,3,4,"ma",1
"5261","slate_reef",2000,3,4,"ot",6
"5262","slate_reef",2000,3,4,"sc",36
"5263","slate_reef",2000,3,4,"sp",6
"5264","slate_reef",2000,3,4,"ta",14
"5265","slate_reef",2000,3,5,"ab",0.510204081632653
"5266","slate_reef",2000,3,5,"ca",3.57142857142857
"5267","slate_reef",2000,3,5,"hc",42.8571428571429
"5268","slate_reef",2000,3,5,"ma",9.18367346938776
"5269","slate_reef",2000,3,5,"ot",2.55102040816327
"5270","slate_reef",2000,3,5,"sc",31.1224489795918
"5271","slate_reef",2000,3,5,"sp",1.53061224489796
"5272","slate_reef",2000,3,5,"ta",10.7142857142857
"5273","slate_reef",2001,1,1,"ab",0
"5274","slate_reef",2001,1,1,"ca",18
"5275","slate_reef",2001,1,1,"hc",34
"5276","slate_reef",2001,1,1,"ma",0.5
"5277","slate_reef",2001,1,1,"ot",8.5
"5278","slate_reef",2001,1,1,"sc",14
"5279","slate_reef",2001,1,1,"sp",11
"5280","slate_reef",2001,1,1,"ta",14
"5281","slate_reef",2001,1,2,"ab",0
"5282","slate_reef",2001,1,2,"ca",8.5
"5283","slate_reef",2001,1,2,"hc",72
"5284","slate_reef",2001,1,2,"ma",0
"5285","slate_reef",2001,1,2,"ot",0.5
"5286","slate_reef",2001,1,2,"sc",11.5
"5287","slate_reef",2001,1,2,"sp",0
"5288","slate_reef",2001,1,2,"ta",7.5
"5289","slate_reef",2001,1,3,"ab",0.5
"5290","slate_reef",2001,1,3,"ca",6
"5291","slate_reef",2001,1,3,"hc",50.5
"5292","slate_reef",2001,1,3,"ma",3
"5293","slate_reef",2001,1,3,"ot",3
"5294","slate_reef",2001,1,3,"sc",10
"5295","slate_reef",2001,1,3,"sp",4.5
"5296","slate_reef",2001,1,3,"ta",22.5
"5297","slate_reef",2001,1,4,"ab",1.01010101010101
"5298","slate_reef",2001,1,4,"ca",2.52525252525253
"5299","slate_reef",2001,1,4,"hc",61.6161616161616
"5300","slate_reef",2001,1,4,"ma",1.01010101010101
"5301","slate_reef",2001,1,4,"ot",4.54545454545455
"5302","slate_reef",2001,1,4,"sc",10.1010101010101
"5303","slate_reef",2001,1,4,"sp",3.03030303030303
"5304","slate_reef",2001,1,4,"ta",17.1717171717172
"5305","slate_reef",2001,1,5,"ab",0.510204081632653
"5306","slate_reef",2001,1,5,"ca",2.04081632653061
"5307","slate_reef",2001,1,5,"hc",55.6122448979592
"5308","slate_reef",2001,1,5,"ma",0
"5309","slate_reef",2001,1,5,"ot",4.59183673469388
"5310","slate_reef",2001,1,5,"sc",10.7142857142857
"5311","slate_reef",2001,1,5,"sp",3.57142857142857
"5312","slate_reef",2001,1,5,"ta",25
"5313","slate_reef",2001,2,1,"ab",0
"5314","slate_reef",2001,2,1,"ca",5.85365853658537
"5315","slate_reef",2001,2,1,"hc",37.5609756097561
"5316","slate_reef",2001,2,1,"ma",0
"5317","slate_reef",2001,2,1,"ot",0.975609756097561
"5318","slate_reef",2001,2,1,"sc",19.0243902439024
"5319","slate_reef",2001,2,1,"sp",0
"5320","slate_reef",2001,2,1,"ta",36.5853658536585
"5321","slate_reef",2001,2,2,"ab",0
"5322","slate_reef",2001,2,2,"ca",14.7208121827411
"5323","slate_reef",2001,2,2,"hc",29.9492385786802
"5324","slate_reef",2001,2,2,"ma",9.13705583756345
"5325","slate_reef",2001,2,2,"ot",2.53807106598985
"5326","slate_reef",2001,2,2,"sc",14.2131979695431
"5327","slate_reef",2001,2,2,"sp",2.53807106598985
"5328","slate_reef",2001,2,2,"ta",28.4263959390863
"5329","slate_reef",2001,2,3,"ab",0
"5330","slate_reef",2001,2,3,"ca",10.6060606060606
"5331","slate_reef",2001,2,3,"hc",51.5151515151515
"5332","slate_reef",2001,2,3,"ma",7.07070707070707
"5333","slate_reef",2001,2,3,"ot",1.51515151515152
"5334","slate_reef",2001,2,3,"sc",5.05050505050505
"5335","slate_reef",2001,2,3,"sp",0.505050505050505
"5336","slate_reef",2001,2,3,"ta",24.7474747474747
"5337","slate_reef",2001,2,4,"ab",0.531914893617021
"5338","slate_reef",2001,2,4,"ca",4.78723404255319
"5339","slate_reef",2001,2,4,"hc",43.0851063829787
"5340","slate_reef",2001,2,4,"ma",4.78723404255319
"5341","slate_reef",2001,2,4,"ot",10.1063829787234
"5342","slate_reef",2001,2,4,"sc",5.31914893617021
"5343","slate_reef",2001,2,4,"sp",0.531914893617021
"5344","slate_reef",2001,2,4,"ta",37.2340425531915
"5345","slate_reef",2001,2,5,"ab",0.50761421319797
"5346","slate_reef",2001,2,5,"ca",1.01522842639594
"5347","slate_reef",2001,2,5,"hc",25.3807106598985
"5348","slate_reef",2001,2,5,"ma",0
"5349","slate_reef",2001,2,5,"ot",2.03045685279188
"5350","slate_reef",2001,2,5,"sc",2.53807106598985
"5351","slate_reef",2001,2,5,"sp",34.5177664974619
"5352","slate_reef",2001,2,5,"ta",35.5329949238579
"5353","slate_reef",2001,3,1,"ab",4.5
"5354","slate_reef",2001,3,1,"ca",1
"5355","slate_reef",2001,3,1,"hc",22
"5356","slate_reef",2001,3,1,"ma",0
"5357","slate_reef",2001,3,1,"ot",0
"5358","slate_reef",2001,3,1,"sc",17
"5359","slate_reef",2001,3,1,"sp",27
"5360","slate_reef",2001,3,1,"ta",28.5
"5361","slate_reef",2001,3,2,"ab",8
"5362","slate_reef",2001,3,2,"ca",1
"5363","slate_reef",2001,3,2,"hc",30
"5364","slate_reef",2001,3,2,"ma",0
"5365","slate_reef",2001,3,2,"ot",2
"5366","slate_reef",2001,3,2,"sc",28.5
"5367","slate_reef",2001,3,2,"sp",11
"5368","slate_reef",2001,3,2,"ta",19.5
"5369","slate_reef",2001,3,3,"ab",1.05820105820106
"5370","slate_reef",2001,3,3,"ca",3.7037037037037
"5371","slate_reef",2001,3,3,"hc",26.4550264550265
"5372","slate_reef",2001,3,3,"ma",1.58730158730159
"5373","slate_reef",2001,3,3,"ot",3.17460317460317
"5374","slate_reef",2001,3,3,"sc",35.978835978836
"5375","slate_reef",2001,3,3,"sp",6.34920634920635
"5376","slate_reef",2001,3,3,"ta",22.2222222222222
"5377","slate_reef",2001,3,4,"ab",0
"5378","slate_reef",2001,3,4,"ca",2.03045685279188
"5379","slate_reef",2001,3,4,"hc",32.48730964467
"5380","slate_reef",2001,3,4,"ma",0
"5381","slate_reef",2001,3,4,"ot",2.03045685279188
"5382","slate_reef",2001,3,4,"sc",44.1624365482233
"5383","slate_reef",2001,3,4,"sp",5.58375634517767
"5384","slate_reef",2001,3,4,"ta",15.2284263959391
"5385","slate_reef",2001,3,5,"ab",0
"5386","slate_reef",2001,3,5,"ca",5
"5387","slate_reef",2001,3,5,"hc",46.5
"5388","slate_reef",2001,3,5,"ma",2.5
"5389","slate_reef",2001,3,5,"ot",2
"5390","slate_reef",2001,3,5,"sc",27.5
"5391","slate_reef",2001,3,5,"sp",2.5
"5392","slate_reef",2001,3,5,"ta",14
"5393","slate_reef",2002,1,1,"ab",0
"5394","slate_reef",2002,1,1,"ca",16.5
"5395","slate_reef",2002,1,1,"hc",36
"5396","slate_reef",2002,1,1,"ma",0.5
"5397","slate_reef",2002,1,1,"ot",7
"5398","slate_reef",2002,1,1,"sc",11.5
"5399","slate_reef",2002,1,1,"sp",10.5
"5400","slate_reef",2002,1,1,"ta",18
"5401","slate_reef",2002,1,2,"ab",0
"5402","slate_reef",2002,1,2,"ca",4
"5403","slate_reef",2002,1,2,"hc",79.5
"5404","slate_reef",2002,1,2,"ma",2
"5405","slate_reef",2002,1,2,"ot",0.5
"5406","slate_reef",2002,1,2,"sc",7.5
"5407","slate_reef",2002,1,2,"sp",0
"5408","slate_reef",2002,1,2,"ta",6.5
"5409","slate_reef",2002,1,3,"ab",1
"5410","slate_reef",2002,1,3,"ca",4
"5411","slate_reef",2002,1,3,"hc",54.5
"5412","slate_reef",2002,1,3,"ma",3
"5413","slate_reef",2002,1,3,"ot",4.5
"5414","slate_reef",2002,1,3,"sc",7.5
"5415","slate_reef",2002,1,3,"sp",3.5
"5416","slate_reef",2002,1,3,"ta",22
"5417","slate_reef",2002,1,4,"ab",0
"5418","slate_reef",2002,1,4,"ca",0.512820512820513
"5419","slate_reef",2002,1,4,"hc",60.5128205128205
"5420","slate_reef",2002,1,4,"ma",3.07692307692308
"5421","slate_reef",2002,1,4,"ot",0.512820512820513
"5422","slate_reef",2002,1,4,"sc",9.23076923076923
"5423","slate_reef",2002,1,4,"sp",4.1025641025641
"5424","slate_reef",2002,1,4,"ta",22.051282051282
"5425","slate_reef",2002,1,5,"ab",0.531914893617021
"5426","slate_reef",2002,1,5,"ca",7.4468085106383
"5427","slate_reef",2002,1,5,"hc",53.1914893617021
"5428","slate_reef",2002,1,5,"ma",0.531914893617021
"5429","slate_reef",2002,1,5,"ot",7.97872340425532
"5430","slate_reef",2002,1,5,"sc",14.8936170212766
"5431","slate_reef",2002,1,5,"sp",3.19148936170213
"5432","slate_reef",2002,1,5,"ta",15.9574468085106
"5433","slate_reef",2002,2,1,"ab",0
"5434","slate_reef",2002,2,1,"ca",8.04020100502512
"5435","slate_reef",2002,2,1,"hc",37.6884422110553
"5436","slate_reef",2002,2,1,"ma",11.0552763819095
"5437","slate_reef",2002,2,1,"ot",2.51256281407035
"5438","slate_reef",2002,2,1,"sc",26.1306532663317
"5439","slate_reef",2002,2,1,"sp",0.50251256281407
"5440","slate_reef",2002,2,1,"ta",14.572864321608
"5441","slate_reef",2002,2,2,"ab",0.50251256281407
"5442","slate_reef",2002,2,2,"ca",16.0804020100502
"5443","slate_reef",2002,2,2,"hc",38.1909547738694
"5444","slate_reef",2002,2,2,"ma",7.53768844221106
"5445","slate_reef",2002,2,2,"ot",3.01507537688442
"5446","slate_reef",2002,2,2,"sc",9.04522613065327
"5447","slate_reef",2002,2,2,"sp",1.00502512562814
"5448","slate_reef",2002,2,2,"ta",25.1256281407035
"5449","slate_reef",2002,2,3,"ab",0
"5450","slate_reef",2002,2,3,"ca",10.2040816326531
"5451","slate_reef",2002,2,3,"hc",49.4897959183673
"5452","slate_reef",2002,2,3,"ma",1.53061224489796
"5453","slate_reef",2002,2,3,"ot",3.06122448979592
"5454","slate_reef",2002,2,3,"sc",5.10204081632653
"5455","slate_reef",2002,2,3,"sp",1.53061224489796
"5456","slate_reef",2002,2,3,"ta",31.1224489795918
"5457","slate_reef",2002,2,4,"ab",1.51515151515152
"5458","slate_reef",2002,2,4,"ca",5.55555555555556
"5459","slate_reef",2002,2,4,"hc",51.5151515151515
"5460","slate_reef",2002,2,4,"ma",6.06060606060606
"5461","slate_reef",2002,2,4,"ot",2.52525252525253
"5462","slate_reef",2002,2,4,"sc",6.56565656565657
"5463","slate_reef",2002,2,4,"sp",2.02020202020202
"5464","slate_reef",2002,2,4,"ta",25.2525252525253
"5465","slate_reef",2002,2,5,"ab",4.06091370558376
"5466","slate_reef",2002,2,5,"ca",1.01522842639594
"5467","slate_reef",2002,2,5,"hc",31.9796954314721
"5468","slate_reef",2002,2,5,"ma",0
"5469","slate_reef",2002,2,5,"ot",2.53807106598985
"5470","slate_reef",2002,2,5,"sc",3.55329949238579
"5471","slate_reef",2002,2,5,"sp",40.6091370558376
"5472","slate_reef",2002,2,5,"ta",17.7664974619289
"5473","slate_reef",2002,3,1,"ab",1
"5474","slate_reef",2002,3,1,"ca",1
"5475","slate_reef",2002,3,1,"hc",24.5
"5476","slate_reef",2002,3,1,"ma",2.5
"5477","slate_reef",2002,3,1,"ot",0.5
"5478","slate_reef",2002,3,1,"sc",15
"5479","slate_reef",2002,3,1,"sp",30.5
"5480","slate_reef",2002,3,1,"ta",25
"5481","slate_reef",2002,3,2,"ab",8.5427135678392
"5482","slate_reef",2002,3,2,"ca",2.01005025125628
"5483","slate_reef",2002,3,2,"hc",26.6331658291457
"5484","slate_reef",2002,3,2,"ma",0
"5485","slate_reef",2002,3,2,"ot",1.00502512562814
"5486","slate_reef",2002,3,2,"sc",31.6582914572864
"5487","slate_reef",2002,3,2,"sp",15.0753768844221
"5488","slate_reef",2002,3,2,"ta",15.5778894472362
"5489","slate_reef",2002,3,3,"ab",2.4390243902439
"5490","slate_reef",2002,3,3,"ca",1.46341463414634
"5491","slate_reef",2002,3,3,"hc",32.1951219512195
"5492","slate_reef",2002,3,3,"ma",1.46341463414634
"5493","slate_reef",2002,3,3,"ot",2.92682926829268
"5494","slate_reef",2002,3,3,"sc",29.7560975609756
"5495","slate_reef",2002,3,3,"sp",15.1219512195122
"5496","slate_reef",2002,3,3,"ta",14.6341463414634
"5497","slate_reef",2002,3,4,"ab",0
"5498","slate_reef",2002,3,4,"ca",2.5
"5499","slate_reef",2002,3,4,"hc",34.5
"5500","slate_reef",2002,3,4,"ma",0.5
"5501","slate_reef",2002,3,4,"ot",0.5
"5502","slate_reef",2002,3,4,"sc",45.5
"5503","slate_reef",2002,3,4,"sp",4
"5504","slate_reef",2002,3,4,"ta",12.5
"5505","slate_reef",2002,3,5,"ab",0
"5506","slate_reef",2002,3,5,"ca",6
"5507","slate_reef",2002,3,5,"hc",47.5
"5508","slate_reef",2002,3,5,"ma",5
"5509","slate_reef",2002,3,5,"ot",0
"5510","slate_reef",2002,3,5,"sc",26
"5511","slate_reef",2002,3,5,"sp",0.5
"5512","slate_reef",2002,3,5,"ta",15
"5513","slate_reef",2003,1,1,"ab",0
"5514","slate_reef",2003,1,1,"ca",13
"5515","slate_reef",2003,1,1,"hc",34
"5516","slate_reef",2003,1,1,"ma",0
"5517","slate_reef",2003,1,1,"ot",8.5
"5518","slate_reef",2003,1,1,"sc",17.5
"5519","slate_reef",2003,1,1,"sp",10.5
"5520","slate_reef",2003,1,1,"ta",16.5
"5521","slate_reef",2003,1,2,"ab",0
"5522","slate_reef",2003,1,2,"ca",5.5
"5523","slate_reef",2003,1,2,"hc",72.5
"5524","slate_reef",2003,1,2,"ma",0.5
"5525","slate_reef",2003,1,2,"ot",3.5
"5526","slate_reef",2003,1,2,"sc",5.5
"5527","slate_reef",2003,1,2,"sp",0.5
"5528","slate_reef",2003,1,2,"ta",12
"5529","slate_reef",2003,1,3,"ab",0.5
"5530","slate_reef",2003,1,3,"ca",5.5
"5531","slate_reef",2003,1,3,"hc",57.5
"5532","slate_reef",2003,1,3,"ma",1.5
"5533","slate_reef",2003,1,3,"ot",1
"5534","slate_reef",2003,1,3,"sc",9
"5535","slate_reef",2003,1,3,"sp",5
"5536","slate_reef",2003,1,3,"ta",20
"5537","slate_reef",2003,1,4,"ab",0
"5538","slate_reef",2003,1,4,"ca",5.5
"5539","slate_reef",2003,1,4,"hc",58.5
"5540","slate_reef",2003,1,4,"ma",2.5
"5541","slate_reef",2003,1,4,"ot",1
"5542","slate_reef",2003,1,4,"sc",7
"5543","slate_reef",2003,1,4,"sp",4.5
"5544","slate_reef",2003,1,4,"ta",21
"5545","slate_reef",2003,1,5,"ab",0.505050505050505
"5546","slate_reef",2003,1,5,"ca",3.53535353535354
"5547","slate_reef",2003,1,5,"hc",63.6363636363636
"5548","slate_reef",2003,1,5,"ma",0
"5549","slate_reef",2003,1,5,"ot",10.1010101010101
"5550","slate_reef",2003,1,5,"sc",11.6161616161616
"5551","slate_reef",2003,1,5,"sp",1.01010101010101
"5552","slate_reef",2003,1,5,"ta",10.6060606060606
"5553","slate_reef",2003,2,1,"ab",0
"5554","slate_reef",2003,2,1,"ca",6.53266331658291
"5555","slate_reef",2003,2,1,"hc",46.2311557788945
"5556","slate_reef",2003,2,1,"ma",1.00502512562814
"5557","slate_reef",2003,2,1,"ot",6.53266331658291
"5558","slate_reef",2003,2,1,"sc",20.1005025125628
"5559","slate_reef",2003,2,1,"sp",1.00502512562814
"5560","slate_reef",2003,2,1,"ta",19.0954773869347
"5561","slate_reef",2003,2,2,"ab",1.01522842639594
"5562","slate_reef",2003,2,2,"ca",11.1675126903553
"5563","slate_reef",2003,2,2,"hc",47.2081218274112
"5564","slate_reef",2003,2,2,"ma",2.03045685279188
"5565","slate_reef",2003,2,2,"ot",2.53807106598985
"5566","slate_reef",2003,2,2,"sc",11.1675126903553
"5567","slate_reef",2003,2,2,"sp",0.50761421319797
"5568","slate_reef",2003,2,2,"ta",25.8883248730964
"5569","slate_reef",2003,2,3,"ab",0
"5570","slate_reef",2003,2,3,"ca",9
"5571","slate_reef",2003,2,3,"hc",51.5
"5572","slate_reef",2003,2,3,"ma",0
"5573","slate_reef",2003,2,3,"ot",2.5
"5574","slate_reef",2003,2,3,"sc",6
"5575","slate_reef",2003,2,3,"sp",0
"5576","slate_reef",2003,2,3,"ta",31
"5577","slate_reef",2003,2,4,"ab",0
"5578","slate_reef",2003,2,4,"ca",6
"5579","slate_reef",2003,2,4,"hc",51.5
"5580","slate_reef",2003,2,4,"ma",5
"5581","slate_reef",2003,2,4,"ot",1
"5582","slate_reef",2003,2,4,"sc",9
"5583","slate_reef",2003,2,4,"sp",0.5
"5584","slate_reef",2003,2,4,"ta",27
"5585","slate_reef",2003,2,5,"ab",4.5
"5586","slate_reef",2003,2,5,"ca",0
"5587","slate_reef",2003,2,5,"hc",38
"5588","slate_reef",2003,2,5,"ma",1
"5589","slate_reef",2003,2,5,"ot",1
"5590","slate_reef",2003,2,5,"sc",7
"5591","slate_reef",2003,2,5,"sp",25
"5592","slate_reef",2003,2,5,"ta",23.5
"5593","slate_reef",2003,3,1,"ab",4
"5594","slate_reef",2003,3,1,"ca",0
"5595","slate_reef",2003,3,1,"hc",21.5
"5596","slate_reef",2003,3,1,"ma",0.5
"5597","slate_reef",2003,3,1,"ot",3
"5598","slate_reef",2003,3,1,"sc",19
"5599","slate_reef",2003,3,1,"sp",21
"5600","slate_reef",2003,3,1,"ta",31
"5601","slate_reef",2003,3,2,"ab",6
"5602","slate_reef",2003,3,2,"ca",1.5
"5603","slate_reef",2003,3,2,"hc",23.5
"5604","slate_reef",2003,3,2,"ma",0.5
"5605","slate_reef",2003,3,2,"ot",0
"5606","slate_reef",2003,3,2,"sc",26
"5607","slate_reef",2003,3,2,"sp",17.5
"5608","slate_reef",2003,3,2,"ta",25
"5609","slate_reef",2003,3,3,"ab",0
"5610","slate_reef",2003,3,3,"ca",2
"5611","slate_reef",2003,3,3,"hc",27.5
"5612","slate_reef",2003,3,3,"ma",0.5
"5613","slate_reef",2003,3,3,"ot",0
"5614","slate_reef",2003,3,3,"sc",39
"5615","slate_reef",2003,3,3,"sp",7
"5616","slate_reef",2003,3,3,"ta",24
"5617","slate_reef",2003,3,4,"ab",0
"5618","slate_reef",2003,3,4,"ca",6
"5619","slate_reef",2003,3,4,"hc",25.5
"5620","slate_reef",2003,3,4,"ma",0
"5621","slate_reef",2003,3,4,"ot",3.5
"5622","slate_reef",2003,3,4,"sc",37.5
"5623","slate_reef",2003,3,4,"sp",5.5
"5624","slate_reef",2003,3,4,"ta",22
"5625","slate_reef",2003,3,5,"ab",0
"5626","slate_reef",2003,3,5,"ca",5.5
"5627","slate_reef",2003,3,5,"hc",47.5
"5628","slate_reef",2003,3,5,"ma",1
"5629","slate_reef",2003,3,5,"ot",0.5
"5630","slate_reef",2003,3,5,"sc",27.5
"5631","slate_reef",2003,3,5,"sp",3
"5632","slate_reef",2003,3,5,"ta",15
"5633","slate_reef",2004,1,1,"ab",0
"5634","slate_reef",2004,1,1,"ca",12.3076923076923
"5635","slate_reef",2004,1,1,"hc",39.4871794871795
"5636","slate_reef",2004,1,1,"ma",0
"5637","slate_reef",2004,1,1,"ot",8.20512820512821
"5638","slate_reef",2004,1,1,"sc",16.9230769230769
"5639","slate_reef",2004,1,1,"sp",14.8717948717949
"5640","slate_reef",2004,1,1,"ta",10.7692307692308
"5641","slate_reef",2004,1,2,"ab",0
"5642","slate_reef",2004,1,2,"ca",2.5
"5643","slate_reef",2004,1,2,"hc",69
"5644","slate_reef",2004,1,2,"ma",0
"5645","slate_reef",2004,1,2,"ot",3
"5646","slate_reef",2004,1,2,"sc",16.5
"5647","slate_reef",2004,1,2,"sp",0
"5648","slate_reef",2004,1,2,"ta",9
"5649","slate_reef",2004,1,3,"ab",0
"5650","slate_reef",2004,1,3,"ca",3
"5651","slate_reef",2004,1,3,"hc",57.5
"5652","slate_reef",2004,1,3,"ma",0
"5653","slate_reef",2004,1,3,"ot",4
"5654","slate_reef",2004,1,3,"sc",9
"5655","slate_reef",2004,1,3,"sp",2
"5656","slate_reef",2004,1,3,"ta",24.5
"5657","slate_reef",2004,1,4,"ab",0
"5658","slate_reef",2004,1,4,"ca",3.06122448979592
"5659","slate_reef",2004,1,4,"hc",50.5102040816327
"5660","slate_reef",2004,1,4,"ma",0
"5661","slate_reef",2004,1,4,"ot",7.14285714285714
"5662","slate_reef",2004,1,4,"sc",8.16326530612245
"5663","slate_reef",2004,1,4,"sp",2.55102040816327
"5664","slate_reef",2004,1,4,"ta",30.6122448979592
"5665","slate_reef",2004,1,5,"ab",1.01010101010101
"5666","slate_reef",2004,1,5,"ca",6.06060606060606
"5667","slate_reef",2004,1,5,"hc",55.5555555555556
"5668","slate_reef",2004,1,5,"ma",0.505050505050505
"5669","slate_reef",2004,1,5,"ot",7.07070707070707
"5670","slate_reef",2004,1,5,"sc",12.6262626262626
"5671","slate_reef",2004,1,5,"sp",2.52525252525253
"5672","slate_reef",2004,1,5,"ta",15.6565656565657
"5673","slate_reef",2004,2,1,"ab",0
"5674","slate_reef",2004,2,1,"ca",6.15384615384615
"5675","slate_reef",2004,2,1,"hc",34.8717948717949
"5676","slate_reef",2004,2,1,"ma",0
"5677","slate_reef",2004,2,1,"ot",3.07692307692308
"5678","slate_reef",2004,2,1,"sc",19.4871794871795
"5679","slate_reef",2004,2,1,"sp",0.512820512820513
"5680","slate_reef",2004,2,1,"ta",38.4615384615385
"5681","slate_reef",2004,2,2,"ab",0.5
"5682","slate_reef",2004,2,2,"ca",10
"5683","slate_reef",2004,2,2,"hc",49.5
"5684","slate_reef",2004,2,2,"ma",0
"5685","slate_reef",2004,2,2,"ot",0
"5686","slate_reef",2004,2,2,"sc",11
"5687","slate_reef",2004,2,2,"sp",2.5
"5688","slate_reef",2004,2,2,"ta",26.5
"5689","slate_reef",2004,2,3,"ab",0
"5690","slate_reef",2004,2,3,"ca",20
"5691","slate_reef",2004,2,3,"hc",53.3333333333333
"5692","slate_reef",2004,2,3,"ma",5.64102564102564
"5693","slate_reef",2004,2,3,"ot",4.1025641025641
"5694","slate_reef",2004,2,3,"sc",7.69230769230769
"5695","slate_reef",2004,2,3,"sp",0
"5696","slate_reef",2004,2,3,"ta",11.7948717948718
"5697","slate_reef",2004,2,4,"ab",0
"5698","slate_reef",2004,2,4,"ca",7.56756756756757
"5699","slate_reef",2004,2,4,"hc",45.4054054054054
"5700","slate_reef",2004,2,4,"ma",0
"5701","slate_reef",2004,2,4,"ot",8.10810810810811
"5702","slate_reef",2004,2,4,"sc",4.32432432432432
"5703","slate_reef",2004,2,4,"sp",0.540540540540541
"5704","slate_reef",2004,2,4,"ta",42.1621621621622
"5705","slate_reef",2004,2,5,"ab",2.5
"5706","slate_reef",2004,2,5,"ca",0.5
"5707","slate_reef",2004,2,5,"hc",35
"5708","slate_reef",2004,2,5,"ma",0.5
"5709","slate_reef",2004,2,5,"ot",5
"5710","slate_reef",2004,2,5,"sc",8.5
"5711","slate_reef",2004,2,5,"sp",24
"5712","slate_reef",2004,2,5,"ta",24
"5713","slate_reef",2004,3,1,"ab",4.5
"5714","slate_reef",2004,3,1,"ca",5
"5715","slate_reef",2004,3,1,"hc",35
"5716","slate_reef",2004,3,1,"ma",0
"5717","slate_reef",2004,3,1,"ot",0.5
"5718","slate_reef",2004,3,1,"sc",18
"5719","slate_reef",2004,3,1,"sp",13.5
"5720","slate_reef",2004,3,1,"ta",23.5
"5721","slate_reef",2004,3,2,"ab",8
